,date,lme_copper_cash,lme_copper_three_month,lme_copper_stock,CN_BIP pro Kopf in USD,US_BIP pro Kopf in USD,Global_Nachfrage in Mio. Tonnen,EU_Produktionsmenge in 1000 Tonnen,AU_Produktionsmenge in 1000 Tonnen,CL_Produktionsmenge in 1000 Tonnen,CN_Produktionsmenge in 1000 Tonnen,MX_Produktionsmenge in 1000 Tonnen,PE_Produktionsmenge in 1000 Tonnen,RU_Produktionsmenge in 1000 Tonnen,ZM_Produktionsmenge in 1000 Tonnen,US_Produktionsmenge in 1000 Tonnen,CN_Verbrauch in 1000 Tonnen,EU_Verbrauch in 1000 Tonnen,JP_Verbrauch in 1000 Tonnen,US_Verbrauch in 1000 Tonnen,AU_Reserven in Mio. Tonnen,CL_Reserven in Mio. Tonnen,CN_Reserven in Mio. Tonnen,US_Reserven in Mio. Tonnen,CG_Reserven in Mio. Tonnen,MX_Reserven in Mio. Tonnen,PE_Reserven in Mio. Tonnen,RU_Reserven in Mio. Tonnen,ZM_Reserven in Mio. Tonnen,Global_Produktionsmenge in 1000 Tonnen,Global_Verbrauch in 1000 Tonnen
1872,2019-08-01,5876.0,5903.0,287800,10170.06,65051.88,24.41,3641.0,934.0,5790.0,1680.0,715.0,2460.0,801.0,797.0,1260.0,10988.0,3521.0,1005.0,1920.0,87.0,200.0,26.0,51.0,19.0,53.0,87.0,61.0,19.0,18078.0,17521.0
1871,2019-08-02,5769.0,5793.0,286600,10170.06,65051.88,24.41,3641.0,934.0,5790.0,1680.0,715.0,2460.0,801.0,797.0,1260.0,10988.0,3521.0,1005.0,1920.0,87.0,200.0,26.0,51.0,19.0,53.0,87.0,61.0,19.0,18078.0,17521.0
1870,2019-08-05,5647.0,5678.0,283275,10170.06,65051.88,24.41,3641.0,934.0,5790.0,1680.0,715.0,2460.0,801.0,797.0,1260.0,10988.0,3521.0,1005.0,1920.0,87.0,200.0,26.0,51.0,19.0,53.0,87.0,61.0,19.0,18078.0,17521.0
1869,2019-08-06,5667.0,5691.0,277975,10170.06,65051.88,24.41,3641.0,934.0,5790.0,1680.0,715.0,2460.0,801.0,797.0,1260.0,10988.0,3521.0,1005.0,1920.0,87.0,200.0,26.0,51.0,19.0,53.0,87.0,61.0,19.0,18078.0,17521.0
1868,2019-08-07,5673.5,5705.0,275950,10170.06,65051.88,24.41,3641.0,934.0,5790.0,1680.0,715.0,2460.0,801.0,797.0,1260.0,10988.0,3521.0,1005.0,1920.0,87.0,200.0,26.0,51.0,19.0,53.0,87.0,61.0,19.0,18078.0,17521.0
1867,2019-08-08,5723.0,5748.0,274525,10170.06,65051.88,24.41,3641.0,934.0,5790.0,1680.0,715.0,2460.0,801.0,797.0,1260.0,10988.0,3521.0,1005.0,1920.0,87.0,200.0,26.0,51.0,19.0,53.0,87.0,61.0,19.0,18078.0,17521.0
1866,2019-08-09,5744.0,5767.0,271725,10170.06,65051.88,24.41,3641.0,934.0,5790.0,1680.0,715.0,2460.0,801.0,797.0,1260.0,10988.0,3521.0,1005.0,1920.0,87.0,200.0,26.0,51.0,19.0,53.0,87.0,61.0,19.0,18078.0,17521.0
1865,2019-08-12,5724.5,5750.0,273350,10170.06,65051.88,24.41,3641.0,934.0,5790.0,1680.0,715.0,2460.0,801.0,797.0,1260.0,10988.0,3521.0,1005.0,1920.0,87.0,200.0,26.0,51.0,19.0,53.0,87.0,61.0,19.0,18078.0,17521.0
1864,2019-08-13,5697.0,5727.0,272550,10170.06,65051.88,24.41,3641.0,934.0,5790.0,1680.0,715.0,2460.0,801.0,797.0,1260.0,10988.0,3521.0,1005.0,1920.0,87.0,200.0,26.0,51.0,19.0,53.0,87.0,61.0,19.0,18078.0,17521.0
1863,2019-08-14,5732.0,5756.0,271800,10170.06,65051.88,24.41,3641.0,934.0,5790.0,1680.0,715.0,2460.0,801.0,797.0,1260.0,10988.0,3521.0,1005.0,1920.0,87.0,200.0,26.0,51.0,19.0,53.0,87.0,61.0,19.0,18078.0,17521.0
1862,2019-08-15,5696.5,5729.0,301750,10170.06,65051.88,24.41,3641.0,934.0,5790.0,1680.0,715.0,2460.0,801.0,797.0,1260.0,10988.0,3521.0,1005.0,1920.0,87.0,200.0,26.0,51.0,19.0,53.0,87.0,61.0,19.0,18078.0,17521.0
1861,2019-08-16,5710.0,5735.0,331975,10170.06,65051.88,24.41,3641.0,934.0,5790.0,1680.0,715.0,2460.0,801.0,797.0,1260.0,10988.0,3521.0,1005.0,1920.0,87.0,200.0,26.0,51.0,19.0,53.0,87.0,61.0,19.0,18078.0,17521.0
1860,2019-08-19,5755.5,5790.0,330125,10170.06,65051.88,24.41,3641.0,934.0,5790.0,1680.0,715.0,2460.0,801.0,797.0,1260.0,10988.0,3521.0,1005.0,1920.0,87.0,200.0,26.0,51.0,19.0,53.0,87.0,61.0,19.0,18078.0,17521.0
1859,2019-08-20,5698.0,5730.0,329600,10170.06,65051.88,24.41,3641.0,934.0,5790.0,1680.0,715.0,2460.0,801.0,797.0,1260.0,10988.0,3521.0,1005.0,1920.0,87.0,200.0,26.0,51.0,19.0,53.0,87.0,61.0,19.0,18078.0,17521.0
1858,2019-08-21,5696.5,5724.5,329575,10170.06,65051.88,24.41,3641.0,934.0,5790.0,1680.0,715.0,2460.0,801.0,797.0,1260.0,10988.0,3521.0,1005.0,1920.0,87.0,200.0,26.0,51.0,19.0,53.0,87.0,61.0,19.0,18078.0,17521.0
1857,2019-08-22,5668.0,5690.5,328250,10170.06,65051.88,24.41,3641.0,934.0,5790.0,1680.0,715.0,2460.0,801.0,797.0,1260.0,10988.0,3521.0,1005.0,1920.0,87.0,200.0,26.0,51.0,19.0,53.0,87.0,61.0,19.0,18078.0,17521.0
1856,2019-08-23,5675.0,5698.0,331925,10170.06,65051.88,24.41,3641.0,934.0,5790.0,1680.0,715.0,2460.0,801.0,797.0,1260.0,10988.0,3521.0,1005.0,1920.0,87.0,200.0,26.0,51.0,19.0,53.0,87.0,61.0,19.0,18078.0,17521.0
1855,2019-08-27,5662.0,5686.0,333975,10170.06,65051.88,24.41,3641.0,934.0,5790.0,1680.0,715.0,2460.0,801.0,797.0,1260.0,10988.0,3521.0,1005.0,1920.0,87.0,200.0,26.0,51.0,19.0,53.0,87.0,61.0,19.0,18078.0,17521.0
1854,2019-08-28,5653.0,5674.0,334700,10170.06,65051.88,24.41,3641.0,934.0,5790.0,1680.0,715.0,2460.0,801.0,797.0,1260.0,10988.0,3521.0,1005.0,1920.0,87.0,200.0,26.0,51.0,19.0,53.0,87.0,61.0,19.0,18078.0,17521.0
1853,2019-08-29,5722.0,5738.5,336575,10170.06,65051.88,24.41,3641.0,934.0,5790.0,1680.0,715.0,2460.0,801.0,797.0,1260.0,10988.0,3521.0,1005.0,1920.0,87.0,200.0,26.0,51.0,19.0,53.0,87.0,61.0,19.0,18078.0,17521.0
1852,2019-08-30,5678.0,5696.0,337675,10170.06,65051.88,24.41,3641.0,934.0,5790.0,1680.0,715.0,2460.0,801.0,797.0,1260.0,10988.0,3521.0,1005.0,1920.0,87.0,200.0,26.0,51.0,19.0,53.0,87.0,61.0,19.0,18078.0,17521.0
1851,2019-09-02,5610.5,5637.0,335850,10170.06,65051.88,24.41,3641.0,934.0,5790.0,1680.0,715.0,2460.0,801.0,797.0,1260.0,10988.0,3521.0,1005.0,1920.0,87.0,200.0,26.0,51.0,19.0,53.0,87.0,61.0,19.0,18078.0,17521.0
1850,2019-09-03,5537.0,5562.0,330050,10170.06,65051.88,24.41,3641.0,934.0,5790.0,1680.0,715.0,2460.0,801.0,797.0,1260.0,10988.0,3521.0,1005.0,1920.0,87.0,200.0,26.0,51.0,19.0,53.0,87.0,61.0,19.0,18078.0,17521.0
1849,2019-09-04,5663.0,5691.0,323550,10170.06,65051.88,24.41,3641.0,934.0,5790.0,1680.0,715.0,2460.0,801.0,797.0,1260.0,10988.0,3521.0,1005.0,1920.0,87.0,200.0,26.0,51.0,19.0,53.0,87.0,61.0,19.0,18078.0,17521.0
1848,2019-09-05,5777.0,5802.0,318675,10170.06,65051.88,24.41,3641.0,934.0,5790.0,1680.0,715.0,2460.0,801.0,797.0,1260.0,10988.0,3521.0,1005.0,1920.0,87.0,200.0,26.0,51.0,19.0,53.0,87.0,61.0,19.0,18078.0,17521.0
1847,2019-09-06,5787.5,5814.0,313275,10170.06,65051.88,24.41,3641.0,934.0,5790.0,1680.0,715.0,2460.0,801.0,797.0,1260.0,10988.0,3521.0,1005.0,1920.0,87.0,200.0,26.0,51.0,19.0,53.0,87.0,61.0,19.0,18078.0,17521.0
1846,2019-09-09,5771.0,5795.0,310350,10170.06,65051.88,24.41,3641.0,934.0,5790.0,1680.0,715.0,2460.0,801.0,797.0,1260.0,10988.0,3521.0,1005.0,1920.0,87.0,200.0,26.0,51.0,19.0,53.0,87.0,61.0,19.0,18078.0,17521.0
1845,2019-09-10,5738.0,5767.0,310450,10170.06,65051.88,24.41,3641.0,934.0,5790.0,1680.0,715.0,2460.0,801.0,797.0,1260.0,10988.0,3521.0,1005.0,1920.0,87.0,200.0,26.0,51.0,19.0,53.0,87.0,61.0,19.0,18078.0,17521.0
1844,2019-09-11,5765.0,5795.0,305225,10170.06,65051.88,24.41,3641.0,934.0,5790.0,1680.0,715.0,2460.0,801.0,797.0,1260.0,10988.0,3521.0,1005.0,1920.0,87.0,200.0,26.0,51.0,19.0,53.0,87.0,61.0,19.0,18078.0,17521.0
1843,2019-09-12,5842.5,5875.0,299750,10170.06,65051.88,24.41,3641.0,934.0,5790.0,1680.0,715.0,2460.0,801.0,797.0,1260.0,10988.0,3521.0,1005.0,1920.0,87.0,200.0,26.0,51.0,19.0,53.0,87.0,61.0,19.0,18078.0,17521.0
1842,2019-09-13,5870.0,5896.0,296625,10170.06,65051.88,24.41,3641.0,934.0,5790.0,1680.0,715.0,2460.0,801.0,797.0,1260.0,10988.0,3521.0,1005.0,1920.0,87.0,200.0,26.0,51.0,19.0,53.0,87.0,61.0,19.0,18078.0,17521.0
1841,2019-09-16,5877.0,5907.5,301925,10170.06,65051.88,24.41,3641.0,934.0,5790.0,1680.0,715.0,2460.0,801.0,797.0,1260.0,10988.0,3521.0,1005.0,1920.0,87.0,200.0,26.0,51.0,19.0,53.0,87.0,61.0,19.0,18078.0,17521.0
1840,2019-09-17,5762.0,5797.0,299325,10170.06,65051.88,24.41,3641.0,934.0,5790.0,1680.0,715.0,2460.0,801.0,797.0,1260.0,10988.0,3521.0,1005.0,1920.0,87.0,200.0,26.0,51.0,19.0,53.0,87.0,61.0,19.0,18078.0,17521.0
1839,2019-09-18,5745.0,5780.0,295800,10170.06,65051.88,24.41,3641.0,934.0,5790.0,1680.0,715.0,2460.0,801.0,797.0,1260.0,10988.0,3521.0,1005.0,1920.0,87.0,200.0,26.0,51.0,19.0,53.0,87.0,61.0,19.0,18078.0,17521.0
1838,2019-09-19,5758.5,5790.0,290800,10170.06,65051.88,24.41,3641.0,934.0,5790.0,1680.0,715.0,2460.0,801.0,797.0,1260.0,10988.0,3521.0,1005.0,1920.0,87.0,200.0,26.0,51.0,19.0,53.0,87.0,61.0,19.0,18078.0,17521.0
1837,2019-09-20,5777.5,5805.0,287150,10170.06,65051.88,24.41,3641.0,934.0,5790.0,1680.0,715.0,2460.0,801.0,797.0,1260.0,10988.0,3521.0,1005.0,1920.0,87.0,200.0,26.0,51.0,19.0,53.0,87.0,61.0,19.0,18078.0,17521.0
1836,2019-09-23,5695.0,5728.0,283550,10170.06,65051.88,24.41,3641.0,934.0,5790.0,1680.0,715.0,2460.0,801.0,797.0,1260.0,10988.0,3521.0,1005.0,1920.0,87.0,200.0,26.0,51.0,19.0,53.0,87.0,61.0,19.0,18078.0,17521.0
1835,2019-09-24,5761.0,5790.0,280150,10170.06,65051.88,24.41,3641.0,934.0,5790.0,1680.0,715.0,2460.0,801.0,797.0,1260.0,10988.0,3521.0,1005.0,1920.0,87.0,200.0,26.0,51.0,19.0,53.0,87.0,61.0,19.0,18078.0,17521.0
1834,2019-09-25,5718.5,5750.0,276825,10170.06,65051.88,24.41,3641.0,934.0,5790.0,1680.0,715.0,2460.0,801.0,797.0,1260.0,10988.0,3521.0,1005.0,1920.0,87.0,200.0,26.0,51.0,19.0,53.0,87.0,61.0,19.0,18078.0,17521.0
1833,2019-09-26,5757.0,5792.0,271875,10170.06,65051.88,24.41,3641.0,934.0,5790.0,1680.0,715.0,2460.0,801.0,797.0,1260.0,10988.0,3521.0,1005.0,1920.0,87.0,200.0,26.0,51.0,19.0,53.0,87.0,61.0,19.0,18078.0,17521.0
1832,2019-09-27,5714.0,5743.0,266225,10170.06,65051.88,24.41,3641.0,934.0,5790.0,1680.0,715.0,2460.0,801.0,797.0,1260.0,10988.0,3521.0,1005.0,1920.0,87.0,200.0,26.0,51.0,19.0,53.0,87.0,61.0,19.0,18078.0,17521.0
1831,2019-09-30,5728.0,5761.0,264425,10170.06,65051.88,24.41,3641.0,934.0,5790.0,1680.0,715.0,2460.0,801.0,797.0,1260.0,10988.0,3521.0,1005.0,1920.0,87.0,200.0,26.0,51.0,19.0,53.0,87.0,61.0,19.0,18078.0,17521.0
1830,2019-10-01,5610.0,5640.0,258775,10170.06,65051.88,24.41,3641.0,934.0,5790.0,1680.0,715.0,2460.0,801.0,797.0,1260.0,10988.0,3521.0,1005.0,1920.0,87.0,200.0,26.0,51.0,19.0,53.0,87.0,61.0,19.0,18078.0,17521.0
1829,2019-10-02,5629.0,5662.0,254075,10170.06,65051.88,24.41,3641.0,934.0,5790.0,1680.0,715.0,2460.0,801.0,797.0,1260.0,10988.0,3521.0,1005.0,1920.0,87.0,200.0,26.0,51.0,19.0,53.0,87.0,61.0,19.0,18078.0,17521.0
1828,2019-10-03,5626.0,5657.0,290250,10170.06,65051.88,24.41,3641.0,934.0,5790.0,1680.0,715.0,2460.0,801.0,797.0,1260.0,10988.0,3521.0,1005.0,1920.0,87.0,200.0,26.0,51.0,19.0,53.0,87.0,61.0,19.0,18078.0,17521.0
1827,2019-10-04,5599.0,5635.0,288425,10170.06,65051.88,24.41,3641.0,934.0,5790.0,1680.0,715.0,2460.0,801.0,797.0,1260.0,10988.0,3521.0,1005.0,1920.0,87.0,200.0,26.0,51.0,19.0,53.0,87.0,61.0,19.0,18078.0,17521.0
1826,2019-10-07,5626.0,5668.5,285600,10170.06,65051.88,24.41,3641.0,934.0,5790.0,1680.0,715.0,2460.0,801.0,797.0,1260.0,10988.0,3521.0,1005.0,1920.0,87.0,200.0,26.0,51.0,19.0,53.0,87.0,61.0,19.0,18078.0,17521.0
1825,2019-10-08,5650.5,5688.0,283350,10170.06,65051.88,24.41,3641.0,934.0,5790.0,1680.0,715.0,2460.0,801.0,797.0,1260.0,10988.0,3521.0,1005.0,1920.0,87.0,200.0,26.0,51.0,19.0,53.0,87.0,61.0,19.0,18078.0,17521.0
1824,2019-10-09,5660.0,5692.0,283125,10170.06,65051.88,24.41,3641.0,934.0,5790.0,1680.0,715.0,2460.0,801.0,797.0,1260.0,10988.0,3521.0,1005.0,1920.0,87.0,200.0,26.0,51.0,19.0,53.0,87.0,61.0,19.0,18078.0,17521.0
1823,2019-10-10,5698.5,5732.0,285600,10170.06,65051.88,24.41,3641.0,934.0,5790.0,1680.0,715.0,2460.0,801.0,797.0,1260.0,10988.0,3521.0,1005.0,1920.0,87.0,200.0,26.0,51.0,19.0,53.0,87.0,61.0,19.0,18078.0,17521.0
1822,2019-10-11,5763.0,5797.0,282325,10170.06,65051.88,24.41,3641.0,934.0,5790.0,1680.0,715.0,2460.0,801.0,797.0,1260.0,10988.0,3521.0,1005.0,1920.0,87.0,200.0,26.0,51.0,19.0,53.0,87.0,61.0,19.0,18078.0,17521.0
1821,2019-10-14,5718.5,5755.0,277350,10170.06,65051.88,24.41,3641.0,934.0,5790.0,1680.0,715.0,2460.0,801.0,797.0,1260.0,10988.0,3521.0,1005.0,1920.0,87.0,200.0,26.0,51.0,19.0,53.0,87.0,61.0,19.0,18078.0,17521.0
1820,2019-10-15,5745.0,5780.0,274975,10170.06,65051.88,24.41,3641.0,934.0,5790.0,1680.0,715.0,2460.0,801.0,797.0,1260.0,10988.0,3521.0,1005.0,1920.0,87.0,200.0,26.0,51.0,19.0,53.0,87.0,61.0,19.0,18078.0,17521.0
1819,2019-10-16,5684.0,5709.0,275575,10170.06,65051.88,24.41,3641.0,934.0,5790.0,1680.0,715.0,2460.0,801.0,797.0,1260.0,10988.0,3521.0,1005.0,1920.0,87.0,200.0,26.0,51.0,19.0,53.0,87.0,61.0,19.0,18078.0,17521.0
1818,2019-10-17,5726.5,5758.0,275100,10170.06,65051.88,24.41,3641.0,934.0,5790.0,1680.0,715.0,2460.0,801.0,797.0,1260.0,10988.0,3521.0,1005.0,1920.0,87.0,200.0,26.0,51.0,19.0,53.0,87.0,61.0,19.0,18078.0,17521.0
1817,2019-10-18,5751.0,5775.0,268400,10170.06,65051.88,24.41,3641.0,934.0,5790.0,1680.0,715.0,2460.0,801.0,797.0,1260.0,10988.0,3521.0,1005.0,1920.0,87.0,200.0,26.0,51.0,19.0,53.0,87.0,61.0,19.0,18078.0,17521.0
1816,2019-10-21,5820.0,5843.0,268200,10170.06,65051.88,24.41,3641.0,934.0,5790.0,1680.0,715.0,2460.0,801.0,797.0,1260.0,10988.0,3521.0,1005.0,1920.0,87.0,200.0,26.0,51.0,19.0,53.0,87.0,61.0,19.0,18078.0,17521.0
1815,2019-10-22,5794.0,5826.0,270350,10170.06,65051.88,24.41,3641.0,934.0,5790.0,1680.0,715.0,2460.0,801.0,797.0,1260.0,10988.0,3521.0,1005.0,1920.0,87.0,200.0,26.0,51.0,19.0,53.0,87.0,61.0,19.0,18078.0,17521.0
1814,2019-10-23,5773.0,5801.0,269525,10170.06,65051.88,24.41,3641.0,934.0,5790.0,1680.0,715.0,2460.0,801.0,797.0,1260.0,10988.0,3521.0,1005.0,1920.0,87.0,200.0,26.0,51.0,19.0,53.0,87.0,61.0,19.0,18078.0,17521.0
1813,2019-10-24,5869.0,5887.0,265250,10170.06,65051.88,24.41,3641.0,934.0,5790.0,1680.0,715.0,2460.0,801.0,797.0,1260.0,10988.0,3521.0,1005.0,1920.0,87.0,200.0,26.0,51.0,19.0,53.0,87.0,61.0,19.0,18078.0,17521.0
1812,2019-10-25,5867.5,5887.0,261025,10170.06,65051.88,24.41,3641.0,934.0,5790.0,1680.0,715.0,2460.0,801.0,797.0,1260.0,10988.0,3521.0,1005.0,1920.0,87.0,200.0,26.0,51.0,19.0,53.0,87.0,61.0,19.0,18078.0,17521.0
1811,2019-10-28,5888.5,5910.0,255650,10170.06,65051.88,24.41,3641.0,934.0,5790.0,1680.0,715.0,2460.0,801.0,797.0,1260.0,10988.0,3521.0,1005.0,1920.0,87.0,200.0,26.0,51.0,19.0,53.0,87.0,61.0,19.0,18078.0,17521.0
1810,2019-10-29,5879.5,5902.0,250750,10170.06,65051.88,24.41,3641.0,934.0,5790.0,1680.0,715.0,2460.0,801.0,797.0,1260.0,10988.0,3521.0,1005.0,1920.0,87.0,200.0,26.0,51.0,19.0,53.0,87.0,61.0,19.0,18078.0,17521.0
1809,2019-10-30,5883.0,5913.0,270325,10170.06,65051.88,24.41,3641.0,934.0,5790.0,1680.0,715.0,2460.0,801.0,797.0,1260.0,10988.0,3521.0,1005.0,1920.0,87.0,200.0,26.0,51.0,19.0,53.0,87.0,61.0,19.0,18078.0,17521.0
1808,2019-10-31,5825.0,5850.0,263400,10170.06,65051.88,24.41,3641.0,934.0,5790.0,1680.0,715.0,2460.0,801.0,797.0,1260.0,10988.0,3521.0,1005.0,1920.0,87.0,200.0,26.0,51.0,19.0,53.0,87.0,61.0,19.0,18078.0,17521.0
1807,2019-11-01,5797.0,5819.0,255025,10170.06,65051.88,24.41,3641.0,934.0,5790.0,1680.0,715.0,2460.0,801.0,797.0,1260.0,10988.0,3521.0,1005.0,1920.0,87.0,200.0,26.0,51.0,19.0,53.0,87.0,61.0,19.0,18078.0,17521.0
1806,2019-11-04,5846.5,5875.0,251475,10170.06,65051.88,24.41,3641.0,934.0,5790.0,1680.0,715.0,2460.0,801.0,797.0,1260.0,10988.0,3521.0,1005.0,1920.0,87.0,200.0,26.0,51.0,19.0,53.0,87.0,61.0,19.0,18078.0,17521.0
1805,2019-11-05,5880.0,5912.0,248000,10170.06,65051.88,24.41,3641.0,934.0,5790.0,1680.0,715.0,2460.0,801.0,797.0,1260.0,10988.0,3521.0,1005.0,1920.0,87.0,200.0,26.0,51.0,19.0,53.0,87.0,61.0,19.0,18078.0,17521.0
1804,2019-11-06,5913.5,5932.0,241925,10170.06,65051.88,24.41,3641.0,934.0,5790.0,1680.0,715.0,2460.0,801.0,797.0,1260.0,10988.0,3521.0,1005.0,1920.0,87.0,200.0,26.0,51.0,19.0,53.0,87.0,61.0,19.0,18078.0,17521.0
1803,2019-11-07,5941.0,5949.0,238550,10170.06,65051.88,24.41,3641.0,934.0,5790.0,1680.0,715.0,2460.0,801.0,797.0,1260.0,10988.0,3521.0,1005.0,1920.0,87.0,200.0,26.0,51.0,19.0,53.0,87.0,61.0,19.0,18078.0,17521.0
1802,2019-11-08,5951.5,5965.5,235950,10170.06,65051.88,24.41,3641.0,934.0,5790.0,1680.0,715.0,2460.0,801.0,797.0,1260.0,10988.0,3521.0,1005.0,1920.0,87.0,200.0,26.0,51.0,19.0,53.0,87.0,61.0,19.0,18078.0,17521.0
1801,2019-11-11,5857.0,5877.0,234200,10170.06,65051.88,24.41,3641.0,934.0,5790.0,1680.0,715.0,2460.0,801.0,797.0,1260.0,10988.0,3521.0,1005.0,1920.0,87.0,200.0,26.0,51.0,19.0,53.0,87.0,61.0,19.0,18078.0,17521.0
1800,2019-11-12,5838.0,5860.0,229350,10170.06,65051.88,24.41,3641.0,934.0,5790.0,1680.0,715.0,2460.0,801.0,797.0,1260.0,10988.0,3521.0,1005.0,1920.0,87.0,200.0,26.0,51.0,19.0,53.0,87.0,61.0,19.0,18078.0,17521.0
1799,2019-11-13,5823.0,5850.0,224425,10170.06,65051.88,24.41,3641.0,934.0,5790.0,1680.0,715.0,2460.0,801.0,797.0,1260.0,10988.0,3521.0,1005.0,1920.0,87.0,200.0,26.0,51.0,19.0,53.0,87.0,61.0,19.0,18078.0,17521.0
1798,2019-11-14,5835.0,5854.0,221725,10170.06,65051.88,24.41,3641.0,934.0,5790.0,1680.0,715.0,2460.0,801.0,797.0,1260.0,10988.0,3521.0,1005.0,1920.0,87.0,200.0,26.0,51.0,19.0,53.0,87.0,61.0,19.0,18078.0,17521.0
1797,2019-11-15,5812.0,5835.0,224775,10170.06,65051.88,24.41,3641.0,934.0,5790.0,1680.0,715.0,2460.0,801.0,797.0,1260.0,10988.0,3521.0,1005.0,1920.0,87.0,200.0,26.0,51.0,19.0,53.0,87.0,61.0,19.0,18078.0,17521.0
1796,2019-11-18,5828.0,5851.0,221450,10170.06,65051.88,24.41,3641.0,934.0,5790.0,1680.0,715.0,2460.0,801.0,797.0,1260.0,10988.0,3521.0,1005.0,1920.0,87.0,200.0,26.0,51.0,19.0,53.0,87.0,61.0,19.0,18078.0,17521.0
1795,2019-11-19,5821.5,5843.0,219475,10170.06,65051.88,24.41,3641.0,934.0,5790.0,1680.0,715.0,2460.0,801.0,797.0,1260.0,10988.0,3521.0,1005.0,1920.0,87.0,200.0,26.0,51.0,19.0,53.0,87.0,61.0,19.0,18078.0,17521.0
1794,2019-11-20,5873.0,5898.0,220950,10170.06,65051.88,24.41,3641.0,934.0,5790.0,1680.0,715.0,2460.0,801.0,797.0,1260.0,10988.0,3521.0,1005.0,1920.0,87.0,200.0,26.0,51.0,19.0,53.0,87.0,61.0,19.0,18078.0,17521.0
1793,2019-11-21,5813.0,5830.5,222075,10170.06,65051.88,24.41,3641.0,934.0,5790.0,1680.0,715.0,2460.0,801.0,797.0,1260.0,10988.0,3521.0,1005.0,1920.0,87.0,200.0,26.0,51.0,19.0,53.0,87.0,61.0,19.0,18078.0,17521.0
1792,2019-11-22,5834.0,5851.0,218925,10170.06,65051.88,24.41,3641.0,934.0,5790.0,1680.0,715.0,2460.0,801.0,797.0,1260.0,10988.0,3521.0,1005.0,1920.0,87.0,200.0,26.0,51.0,19.0,53.0,87.0,61.0,19.0,18078.0,17521.0
1791,2019-11-25,5872.5,5886.5,216100,10170.06,65051.88,24.41,3641.0,934.0,5790.0,1680.0,715.0,2460.0,801.0,797.0,1260.0,10988.0,3521.0,1005.0,1920.0,87.0,200.0,26.0,51.0,19.0,53.0,87.0,61.0,19.0,18078.0,17521.0
1790,2019-11-26,5856.0,5872.0,214200,10170.06,65051.88,24.41,3641.0,934.0,5790.0,1680.0,715.0,2460.0,801.0,797.0,1260.0,10988.0,3521.0,1005.0,1920.0,87.0,200.0,26.0,51.0,19.0,53.0,87.0,61.0,19.0,18078.0,17521.0
1789,2019-11-27,5925.5,5950.0,213200,10170.06,65051.88,24.41,3641.0,934.0,5790.0,1680.0,715.0,2460.0,801.0,797.0,1260.0,10988.0,3521.0,1005.0,1920.0,87.0,200.0,26.0,51.0,19.0,53.0,87.0,61.0,19.0,18078.0,17521.0
1788,2019-11-28,5881.5,5905.0,210200,10170.06,65051.88,24.41,3641.0,934.0,5790.0,1680.0,715.0,2460.0,801.0,797.0,1260.0,10988.0,3521.0,1005.0,1920.0,87.0,200.0,26.0,51.0,19.0,53.0,87.0,61.0,19.0,18078.0,17521.0
1787,2019-11-29,5854.0,5877.0,208625,10170.06,65051.88,24.41,3641.0,934.0,5790.0,1680.0,715.0,2460.0,801.0,797.0,1260.0,10988.0,3521.0,1005.0,1920.0,87.0,200.0,26.0,51.0,19.0,53.0,87.0,61.0,19.0,18078.0,17521.0
1786,2019-12-02,5855.5,5877.0,208525,10170.06,65051.88,24.41,3641.0,934.0,5790.0,1680.0,715.0,2460.0,801.0,797.0,1260.0,10988.0,3521.0,1005.0,1920.0,87.0,200.0,26.0,51.0,19.0,53.0,87.0,61.0,19.0,18078.0,17521.0
1785,2019-12-03,5812.0,5835.0,206250,10170.06,65051.88,24.41,3641.0,934.0,5790.0,1680.0,715.0,2460.0,801.0,797.0,1260.0,10988.0,3521.0,1005.0,1920.0,87.0,200.0,26.0,51.0,19.0,53.0,87.0,61.0,19.0,18078.0,17521.0
1784,2019-12-04,5823.0,5850.0,202950,10170.06,65051.88,24.41,3641.0,934.0,5790.0,1680.0,715.0,2460.0,801.0,797.0,1260.0,10988.0,3521.0,1005.0,1920.0,87.0,200.0,26.0,51.0,19.0,53.0,87.0,61.0,19.0,18078.0,17521.0
1783,2019-12-05,5855.0,5885.0,198425,10170.06,65051.88,24.41,3641.0,934.0,5790.0,1680.0,715.0,2460.0,801.0,797.0,1260.0,10988.0,3521.0,1005.0,1920.0,87.0,200.0,26.0,51.0,19.0,53.0,87.0,61.0,19.0,18078.0,17521.0
1782,2019-12-06,5867.5,5900.0,193800,10170.06,65051.88,24.41,3641.0,934.0,5790.0,1680.0,715.0,2460.0,801.0,797.0,1260.0,10988.0,3521.0,1005.0,1920.0,87.0,200.0,26.0,51.0,19.0,53.0,87.0,61.0,19.0,18078.0,17521.0
1781,2019-12-09,5985.0,6012.0,190825,10170.06,65051.88,24.41,3641.0,934.0,5790.0,1680.0,715.0,2460.0,801.0,797.0,1260.0,10988.0,3521.0,1005.0,1920.0,87.0,200.0,26.0,51.0,19.0,53.0,87.0,61.0,19.0,18078.0,17521.0
1780,2019-12-10,6055.0,6087.0,185200,10170.06,65051.88,24.41,3641.0,934.0,5790.0,1680.0,715.0,2460.0,801.0,797.0,1260.0,10988.0,3521.0,1005.0,1920.0,87.0,200.0,26.0,51.0,19.0,53.0,87.0,61.0,19.0,18078.0,17521.0
